Period,Commodity,Province,Country,State,Value ($),Quantity,Unit of measure
2004-01-01,"1213.00.00 - Cereal straw and husks, unprepared, w/n chopped, ground or pressed or pelleted",Quebec,The world,N/A,422835,1572,Weight in metric tonne
2008-01-01,"1213.00.00 - Cereal straw and husks, unprepared, w/n chopped, ground or pressed or pelleted",Quebec,The world,N/A,979438,3653,Weight in metric tonne
1996-01-01,"1214.10.10 - Lucerne (alfalfa) meal and pellets, dehydrated",Quebec,The world,N/A,160308,568,Weight in metric tonne
2010-01-01,"1214.10.10 - Lucerne (alfalfa) meal and pellets, dehydrated",Quebec,The world,N/A,48620,136,Weight in metric tonne
2002-01-01,"1214.10.90 - Lucerne (alfalfa) meal and pellets, nes",Quebec,The world,N/A,259274,828,Weight in metric tonne
1994-01-01,1214.10.00 - Lucerne (alfalfa) meal and pellets (Terminated 1995-12),Quebec,The world,N/A,20310,101750,Weight in kilograms
1999-01-01,"1214.90.20 - Hay, nes (Terminated 2002-12)",Quebec,The world,N/A,3073631,12429,Weight in metric tonne
2005-01-01,"1214.90.21 - Hay, timothy",Quebec,The world,N/A,439201,2203,Weight in metric tonne
2006-01-01,"1214.90.21 - Hay, timothy",Quebec,The world,N/A,1147921,5938,Weight in metric tonne
2007-01-01,"1214.90.30 - Clover, forage (Terminated 2016-12)",Quebec,The world,N/A,4218,16,Weight in metric tonne
1995-01-01,"1214.90.90 - Swedes, mangolds, fodder roots, sainfoin, forage kale, etc, w/n pelleted",Quebec,The world,N/A,43636,247,Weight in metric tonne
2000-01-01,"1214.90.90 - Swedes, mangolds, fodder roots, sainfoin, forage kale, etc, w/n pelleted",Quebec,The world,N/A,30477,45,Weight in metric tonne
2002-01-01,"1214.90.90 - Swedes, mangolds, fodder roots, sainfoin, forage kale, etc, w/n pelleted",Quebec,The world,N/A,97005,237,Weight in metric tonne
2009-01-01,"1214.90.90 - Swedes, mangolds, fodder roots, sainfoin, forage kale, etc, w/n pelleted",Quebec,The world,N/A,51085,51,Weight in metric tonne
1991-01-01,"1201.00.10 - Soya beans, for sowing (Terminated 2011-12)",Ontario,The world,N/A,3378342,5679382,Weight in kilograms
1998-01-01,"1201.00.10 - Soya beans, for sowing (Terminated 2011-12)",Ontario,The world,N/A,2270641,2793146,Weight in kilograms
1999-01-01,"1201.00.10 - Soya beans, for sowing (Terminated 2011-12)",Ontario,The world,N/A,3817608,5695715,Weight in kilograms
2000-01-01,"1201.00.10 - Soya beans, for sowing (Terminated 2011-12)",Ontario,The world,N/A,6588490,10816207,Weight in kilograms
2004-01-01,"1201.00.10 - Soya beans, for sowing (Terminated 2011-12)",Ontario,The world,N/A,4234332,4732521,Weight in kilograms
2009-01-01,"1201.00.10 - Soya beans, for sowing (Terminated 2011-12)",Ontario,The world,N/A,6247651,5640110,Weight in kilograms
1995-01-01,"1201.00.20 - Soya beans, for oil extraction (Terminated 2011-12)",Ontario,The world,N/A,104936539,297853775,Weight in kilograms
1996-01-01,"1201.00.20 - Soya beans, for oil extraction (Terminated 2011-12)",Ontario,The world,N/A,66310467,175428375,Weight in kilograms
1998-01-01,"1201.00.20 - Soya beans, for oil extraction (Terminated 2011-12)",Ontario,The world,N/A,54507041,148999284,Weight in kilograms
2000-01-01,"1201.00.20 - Soya beans, for oil extraction (Terminated 2011-12)",Ontario,The world,N/A,29081636,91634551,Weight in kilograms
2004-01-01,"1201.00.20 - Soya beans, for oil extraction (Terminated 2011-12)",Ontario,The world,N/A,82550793,288025650,Weight in kilograms
2005-01-01,"1201.00.20 - Soya beans, for oil extraction (Terminated 2011-12)",Ontario,The world,N/A,101380272,351611752,Weight in kilograms
2010-01-01,"1201.00.20 - Soya beans, for oil extraction (Terminated 2011-12)",Ontario,The world,N/A,238071806,508392738,Weight in kilograms
2001-01-01,"1201.00.90 - Soya beans, nes (Terminated 2011-12)",Ontario,The world,N/A,109205019,288706391,Weight in kilograms
2005-01-01,"1201.00.90 - Soya beans, nes (Terminated 2011-12)",Ontario,The world,N/A,149512065,350870075,Weight in kilograms
1991-01-01,1202.10.00 - Ground-nuts in shell not roasted or otherwise cooked (Terminated 2011-12),Ontario,The world,N/A,25230,19024,Weight in kilograms
1992-01-01,"1202.20.00 - Ground-nuts shelled, whether or not broken, not roasted or otherwise cooked (Terminated 2011-12)",Ontario,The world,N/A,17255,17632,Weight in kilograms
1994-01-01,"1202.20.00 - Ground-nuts shelled, whether or not broken, not roasted or otherwise cooked (Terminated 2011-12)",Ontario,The world,N/A,72182,70000,Weight in kilograms
1998-01-01,"1202.20.00 - Ground-nuts shelled, whether or not broken, not roasted or otherwise cooked (Terminated 2011-12)",Ontario,The world,N/A,34147,20005,Weight in kilograms
2004-01-01,"1202.20.00 - Ground-nuts shelled, whether or not broken, not roasted or otherwise cooked (Terminated 2011-12)",Ontario,The world,N/A,581,799,Weight in kilograms
2006-01-01,"1202.20.00 - Ground-nuts shelled, whether or not broken, not roasted or otherwise cooked (Terminated 2011-12)",Ontario,The world,N/A,489,225,Weight in kilograms
2010-01-01,"1202.20.00 - Ground-nuts shelled, whether or not broken, not roasted or otherwise cooked (Terminated 2011-12)",Ontario,The world,N/A,485,808,Weight in kilograms
1995-01-01,"1206.00.20 - Sunflower seeds, for oil extraction, whether or not broken (Terminated 2016-12)",Ontario,The world,N/A,32577,36232,Weight in kilograms
1999-01-01,"1206.00.90 - Sunflower seeds, nes, whether or not broken",Ontario,The world,N/A,401282,608751,Weight in kilograms
2001-01-01,"1207.30.00 - Castor oil seeds, whether or not broken",Ontario,The world,N/A,3424,191,Weight in kilograms
2001-01-01,"1207.40.00 - Sesamum seeds, whether or not broken",Ontario,The world,N/A,19350,9979,Weight in kilograms
2005-01-01,"1207.40.00 - Sesamum seeds, whether or not broken",Ontario,The world,N/A,13357,24286,Weight in kilograms
2006-01-01,"1207.40.00 - Sesamum seeds, whether or not broken",Ontario,The world,N/A,17413,27176,Weight in kilograms
2007-01-01,"1207.40.00 - Sesamum seeds, whether or not broken",Ontario,The world,N/A,17133,54551,Weight in kilograms
1998-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Ontario,The world,N/A,1109723,1398153,Weight in kilograms
2003-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Ontario,The world,N/A,4187,6123,Weight in kilograms
1997-01-01,"1207.91.00 - Poppy seeds, whether or not broken",Ontario,The world,N/A,12444,6124,Weight in kilograms
2002-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Ontario,The world,N/A,250153,183470,Weight in kilograms
2004-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Ontario,The world,N/A,201468,412965,Weight in kilograms
1997-01-01,1208.10.00 - Soya bean flour and meals,Ontario,The world,N/A,1146096,2864953,Weight in kilograms
2008-01-01,1208.10.00 - Soya bean flour and meals,Ontario,The world,N/A,118395,166610,Weight in kilograms
2003-01-01,"1208.90.00 - Flours and meals, of oil seeds or oleaginous fruits, o/t mustard, nes",Ontario,The world,N/A,489978,1301156,Weight in kilograms
2006-01-01,"1208.90.00 - Flours and meals, of oil seeds or oleaginous fruits, o/t mustard, nes",Ontario,The world,N/A,446706,129453,Weight in kilograms
1999-01-01,"1209.21.10 - Lucerne (alfalfa) seeds, for sowing, certified",Ontario,The world,N/A,613579,152180,Weight in kilograms
2010-01-01,"1209.21.10 - Lucerne (alfalfa) seeds, for sowing, certified",Ontario,The world,N/A,424244,71501,Weight in kilograms
1999-01-01,"1209.21.90 - Lucerne (alfalfa) seeds, for sowing, o/t certified",Ontario,The world,N/A,148472,29023,Weight in kilograms
2003-01-01,"1209.21.90 - Lucerne (alfalfa) seeds, for sowing, o/t certified",Ontario,The world,N/A,239234,68489,Weight in kilograms
2004-01-01,"1209.22.11 - Red clover seeds, double cut, for sowing",Ontario,The world,N/A,198100,96289,Weight in kilograms
2008-01-01,"1209.22.11 - Red clover seeds, double cut, for sowing",Ontario,The world,N/A,288487,89342,Weight in kilograms
2010-01-01,"1209.22.11 - Red clover seeds, double cut, for sowing",Ontario,The world,N/A,26918,13617,Weight in kilograms
1998-01-01,"1209.22.19 - Red clover seeds, nes, for sowing",Ontario,The world,N/A,199050,57776,Weight in kilograms
1999-01-01,"1209.22.19 - Red clover seeds, nes, for sowing",Ontario,The world,N/A,386785,153391,Weight in kilograms
2007-01-01,"1209.22.19 - Red clover seeds, nes, for sowing",Ontario,The world,N/A,96871,43038,Weight in kilograms
1999-01-01,"1209.22.20 - Sweet clover seeds, for sowing",Ontario,The world,N/A,64377,21187,Weight in kilograms
1996-01-01,"1209.22.30 - Alsike clover seeds, for sowing",Ontario,The world,N/A,139661,40677,Weight in kilograms
1998-01-01,"1209.22.30 - Alsike clover seeds, for sowing",Ontario,The world,N/A,301901,74918,Weight in kilograms
2001-01-01,"1209.22.30 - Alsike clover seeds, for sowing",Ontario,The world,N/A,65224,44812,Weight in kilograms
2006-01-01,"1209.22.30 - Alsike clover seeds, for sowing",Ontario,The world,N/A,33385,16509,Weight in kilograms
2003-01-01,"1209.22.40 - White clover seeds, for sowing",Ontario,The world,N/A,11042,3622,Weight in kilograms
2009-01-01,"1209.22.40 - White clover seeds, for sowing",Ontario,The world,N/A,49833,20000,Weight in kilograms
1990-01-01,"1209.22.90 - Seeds, clover nes, for sowing",Ontario,The world,N/A,244621,183280,Weight in kilograms
2009-01-01,"1209.22.90 - Clover seeds, nes, for sowing",Ontario,The world,N/A,51299,11201,Weight in kilograms
1996-01-01,"1209.23.10 - Seeds, creeping red fescue, for sowing (Terminated 1998-12)",Ontario,The world,N/A,613800,365220,Weight in kilograms
1998-01-01,"1209.23.10 - Seeds, creeping red fescue, for sowing (Terminated 1998-12)",Ontario,The world,N/A,522562,288548,Weight in kilograms
2009-01-01,"1209.23.11 - Creeping red fescue seeds, for sowing, certified",Ontario,The world,N/A,78092,39009,Weight in kilograms
2002-01-01,"1209.23.19 - Creeping red fescue seeds, for sowing, o/t certified",Ontario,The world,N/A,208293,158880,Weight in kilograms
2007-01-01,"1209.23.19 - Creeping red fescue seeds, for sowing, o/t certified",Ontario,The world,N/A,240222,148005,Weight in kilograms
2008-01-01,"1209.23.20 - Tall fescue seeds, for sowing",Ontario,The world,N/A,42407,19485,Weight in kilograms
2010-01-01,"1209.23.20 - Tall fescue seeds, for sowing",Ontario,The world,N/A,29339,19958,Weight in kilograms
2007-01-01,"1209.23.30 - Meadow fescue seeds, for sowing",Ontario,The world,N/A,8491,4491,Weight in kilograms
2010-01-01,"1209.23.30 - Meadow fescue seeds, for sowing",Ontario,The world,N/A,5077,2381,Weight in kilograms
2004-01-01,"1209.23.90 - Fescue seeds, nes, for sowing",Ontario,The world,N/A,91821,14301,Weight in kilograms
1995-01-01,"1209.24.00 - Kentucky blue grass seeds, for sowing",Ontario,The world,N/A,41753,6491,Weight in kilograms
2005-01-01,"1209.24.00 - Kentucky blue grass seeds, for sowing",Ontario,The world,N/A,481663,59579,Weight in kilograms
2008-01-01,"1209.24.00 - Kentucky blue grass seeds, for sowing",Ontario,The world,N/A,1058651,238338,Weight in kilograms
2002-01-01,"1209.25.10 - Rye grass seeds, annual, for sowing",Ontario,The world,N/A,22349,17962,Weight in kilograms
2004-01-01,"1209.25.20 - Rye grass seeds, perennial, for sowing",Ontario,The world,N/A,113843,71813,Weight in kilograms
1996-01-01,"1209.25.00 - Seeds, rye grass, for sowing (Terminated 1998-12)",Ontario,The world,N/A,684818,100828,Weight in kilograms
1997-01-01,"1209.25.00 - Seeds, rye grass, for sowing (Terminated 1998-12)",Ontario,The world,N/A,992373,229252,Weight in kilograms
2004-01-01,"1209.26.90 - Seeds, Timothy grass, for sowing, other than certified (Terminated 2006-12)",Ontario,The world,N/A,86631,59000,Weight in kilograms
2006-01-01,"1209.26.90 - Seeds, Timothy grass, for sowing, other than certified (Terminated 2006-12)",Ontario,The world,N/A,86061,79162,Weight in kilograms
1994-01-01,"1209.26.00 - Seeds, Timothy grass, for sowing (Terminated 1999-12)",Ontario,The world,N/A,2014377,1611067,Weight in kilograms
2005-01-01,"1209.29.11 - Seeds, Brome grass, meadow, for sowing",Ontario,The world,N/A,7634,3543,Weight in kilograms
2007-01-01,"1209.29.12 - Seeds, Brome grass, smooth, for sowing",Ontario,The world,N/A,2197,454,Weight in kilograms
2005-01-01,"1209.29.30 - Seeds, bent grass , for sowing",Ontario,The world,N/A,326630,93608,Weight in kilograms
1990-01-01,"1209.29.40 - Seeds, Bird's-foot trefoil, for sowing",Ontario,The world,N/A,333096,147981,Weight in kilograms
2004-01-01,"1209.29.50 - Seeds, Orchard grass, for sowing",Ontario,The world,N/A,32099,4763,Weight in kilograms
2006-01-01,"1209.29.50 - Seeds, Orchard grass, for sowing",Ontario,The world,N/A,6844,884,Weight in kilograms
2008-01-01,"1209.29.50 - Seeds, Orchard grass, for sowing",Ontario,The world,N/A,22321,4235,Weight in kilograms
1996-01-01,"1209.29.90 - Seeds of forage plants, for sowing, nes (Terminated 1996-12)",Ontario,The world,N/A,924960,522976,Weight in kilograms
2010-01-01,"1209.23.90 - Fescue seeds, nes, for sowing",Ontario,The world,N/A,4002,1814,Weight in kilograms
1990-01-01,"1209.99.00 - Seeds, fruit and spores for sowing, nes",Ontario,The world,N/A,46330,882,Weight in kilograms
1998-01-01,"1210.20.00 - Hop cones, ground, powdered or pelleted and lupulin",Ontario,The world,N/A,154332,18000,Weight in kilograms
1990-01-01,"1211.20.00 - Ginseng roots used primarily in pharm, perf, insecticide, fungicide or sim purp",Ontario,The world,N/A,17159740,160776,Weight in kilograms
1996-01-01,"1211.20.00 - Ginseng roots used primarily in pharm, perf, insecticide, fungicide or sim purp",Ontario,The world,N/A,51611900,803307,Weight in kilograms
2003-01-01,"1211.20.00 - Ginseng roots used primarily in pharm, perf, insecticide, fungicide or sim purp",Ontario,The world,N/A,50369012,1039298,Weight in kilograms
2004-01-01,"1211.20.00 - Ginseng roots used primarily in pharm, perf, insecticide, fungicide or sim purp",Ontario,The world,N/A,43948494,984451,Weight in kilograms
1990-01-01,"1211.90.00 - Plants &pts of plants(incl seed & fruit) used in pharm, perf, insect etc nes (Terminated 2017-12)",Ontario,The world,N/A,119195,25623,Weight in kilograms
1995-01-01,"1211.90.00 - Plants &pts of plants(incl seed & fruit) used in pharm, perf, insect etc nes (Terminated 2017-12)",Ontario,The world,N/A,133903,14096,Weight in kilograms
1992-01-01,"1212.20.00 - Seaweeds and other algae, fresh or dried whether or not ground (Terminated 2011-12)",Ontario,The world,N/A,84227,0,Blank
1994-01-01,"1212.20.00 - Seaweeds and other algae, fresh or dried whether or not ground (Terminated 2011-12)",Ontario,The world,N/A,325003,0,Blank
2003-01-01,"1212.20.00 - Seaweeds and other algae, fresh, chilled, frozen or dried w/n ground (Terminated 2011-12)",Ontario,The world,N/A,209664,0,Blank
1996-01-01,"1212.91.00 - Sugar beet, fresh, chilled, frozen or dried, whether or not ground",Ontario,The world,N/A,312280,5580000,Weight in kilograms
1997-01-01,"1212.91.00 - Sugar beet, fresh, chilled, frozen or dried, whether or not ground",Ontario,The world,N/A,4125043,61884000,Weight in kilograms
2008-01-01,"1212.99.00 - Vegetable products, nes, used primarily for human consumption",Ontario,The world,N/A,6073,9979,Weight in kilograms
1991-01-01,"1213.00.00 - Cereal straw and husks, unprepared, w/n chopped, ground or pressed or pelleted",Ontario,The world,N/A,34849,436,Weight in metric tonne
2002-01-01,"1213.00.00 - Cereal straw and husks, unprepared, w/n chopped, ground or pressed or pelleted",Ontario,The world,N/A,34937,61,Weight in metric tonne
1998-01-01,"1214.10.20 - Lucerne (alfalfa) meal and pellets, sun cured (Terminated 2016-12)",Ontario,The world,N/A,6300,24,Weight in metric tonne
2001-01-01,"1214.90.11 - Alfalfa in cubes, dehydrated",Ontario,The world,N/A,3572887,12542,Weight in metric tonne
1994-01-01,"1214.90.19 - Hay and clover, nes, (loose or in bales)",Ontario,The world,N/A,1724858,10644,Weight in metric tonne
2000-01-01,"1214.90.19 - Alfalfa, nes, in bales or loose",Ontario,The world,N/A,226874,818,Weight in metric tonne
2005-01-01,"1214.90.21 - Hay, timothy",Ontario,The world,N/A,269360,779,Weight in metric tonne
2003-01-01,"1214.90.29 - Hay, nes",Ontario,The world,N/A,132215,448,Weight in metric tonne
2005-01-01,"1214.90.29 - Hay, nes",Ontario,The world,N/A,32318,142,Weight in metric tonne
2007-01-01,"1214.90.29 - Hay, nes",Ontario,The world,N/A,1572091,7105,Weight in metric tonne
1998-01-01,"1214.90.90 - Swedes, mangolds, fodder roots, sainfoin, forage kale, etc, w/n pelleted",Ontario,The world,N/A,5348328,12850,Weight in metric tonne
1993-01-01,"1201.00.10 - Soya beans, for sowing (Terminated 2011-12)",Manitoba,The world,N/A,9414,24549,Weight in kilograms
2001-01-01,"1201.00.10 - Soya beans, for sowing (Terminated 2011-12)",Manitoba,The world,N/A,428888,1122402,Weight in kilograms
2002-01-01,"1201.00.10 - Soya beans, for sowing (Terminated 2011-12)",Manitoba,The world,N/A,3491370,11407318,Weight in kilograms
2008-01-01,"1201.00.10 - Soya beans, for sowing (Terminated 2011-12)",Manitoba,The world,N/A,1794792,5568564,Weight in kilograms
2005-01-01,"1201.00.20 - Soya beans, for oil extraction (Terminated 2011-12)",Manitoba,The world,N/A,3399546,13387080,Weight in kilograms
2006-01-01,"1201.00.20 - Soya beans, for oil extraction (Terminated 2011-12)",Manitoba,The world,N/A,7180944,30438311,Weight in kilograms
1993-01-01,"1201.00.90 - Soya beans, nes (Terminated 2011-12)",Manitoba,The world,N/A,508087,1132983,Weight in kilograms
1995-01-01,"1201.00.90 - Soya beans, nes (Terminated 2011-12)",Manitoba,The world,N/A,251321,695978,Weight in kilograms
1996-01-01,"1201.00.90 - Soya beans, nes (Terminated 2011-12)",Manitoba,The world,N/A,1623316,3848129,Weight in kilograms
2002-01-01,"1201.00.90 - Soya beans, nes (Terminated 2011-12)",Manitoba,The world,N/A,8043967,24981045,Weight in kilograms
2003-01-01,"1201.00.90 - Soya beans, nes (Terminated 2011-12)",Manitoba,The world,N/A,25946449,74922372,Weight in kilograms
2008-01-01,"1201.00.90 - Soya beans, nes (Terminated 2011-12)",Manitoba,The world,N/A,9774889,22172162,Weight in kilograms
1993-01-01,"1204.00.10 - Linseed, w/n broken, for sowing",Manitoba,The world,N/A,941457,1591256,Weight in kilograms
2006-01-01,"1204.00.10 - Linseed, w/n broken, for sowing",Manitoba,The world,N/A,236677,402597,Weight in kilograms
1991-01-01,"1204.00.20 - Linseed, including solin, for oil extraction, whether or not broken (Terminated 2016-12)",Manitoba,The world,N/A,38344142,167594301,Weight in kilograms
1998-01-01,"1204.00.20 - Linseed, including solin, for oil extraction, whether or not broken (Terminated 2016-12)",Manitoba,The world,N/A,120555020,310857739,Weight in kilograms
2008-01-01,"1204.00.20 - Linseed, including solin, for oil extraction, whether or not broken (Terminated 2016-12)",Manitoba,The world,N/A,70787715,100374725,Weight in kilograms
1990-01-01,"1204.00.90 - Linseed, including solin, nes, whether or not broken",Manitoba,The world,N/A,19282778,55054647,Weight in kilograms
1992-01-01,"1204.00.90 - Linseed, including solin, nes, whether or not broken",Manitoba,The world,N/A,11670050,57930405,Weight in kilograms
1994-01-01,"1204.00.90 - Linseed, including solin, nes, whether or not broken",Manitoba,The world,N/A,9766693,30966767,Weight in kilograms
2004-01-01,"1204.00.90 - Linseed, including solin, nes, whether or not broken",Manitoba,The world,N/A,28224806,65961256,Weight in kilograms
2005-01-01,"1204.00.90 - Linseed, including solin, nes, whether or not broken",Manitoba,The world,N/A,30572165,68792072,Weight in kilograms
2007-01-01,"1204.00.90 - Linseed, including solin, nes, whether or not broken",Manitoba,The world,N/A,11619517,25162654,Weight in kilograms
2002-01-01,"1205.10.10 - Low erucic acid rape or colza seeds, w/n broken, for sowing",Manitoba,The world,N/A,3655431,1438162,Weight in kilograms
2008-01-01,"1205.10.10 - Low erucic acid rape or colza seeds, w/n broken, for sowing",Manitoba,The world,N/A,1208178,537932,Weight in kilograms
2009-01-01,"1205.10.10 - Low erucic acid rape or colza seeds, w/n broken, for sowing",Manitoba,The world,N/A,1132048,420890,Weight in kilograms
2010-01-01,"1205.10.20 - Rape/colza seeds,low erucic acid, for oil extraction, w/n broken",Manitoba,The world,N/A,728791345,1606714843,Weight in kilograms
2007-01-01,"1205.10.90 - Rape or colza seeds, low erucic acid, whether or not broken, nes",Manitoba,The world,N/A,8996777,22905790,Weight in kilograms
2005-01-01,"1205.90.20 - Rape/colza seeds,o/t low erucic acid, for oil extraction, w/n broken (Terminated 2016-12)",Manitoba,The world,N/A,13080097,47417471,Weight in kilograms
1994-01-01,"1205.00.10 - Rape or colza seeds, for sowing (Terminated 2001-12)",Manitoba,The world,N/A,763073,285246,Weight in kilograms
1997-01-01,"1205.00.10 - Rape or colza seeds, for sowing (Terminated 2001-12)",Manitoba,The world,N/A,1281267,506953,Weight in kilograms
1998-01-01,"1205.00.20 - Rape or colza seeds, for oil extraction, whether or not broken (Terminated 2001-12)",Manitoba,The world,N/A,444581288,1073759718,Weight in kilograms
1992-01-01,"1205.00.90 - Rape or colza seeds, nes, whether or not broken (Terminated 2001-12)",Manitoba,The world,N/A,1976765,7604483,Weight in kilograms
2001-01-01,"1205.00.90 - Rape or colza seeds, nes, whether or not broken (Terminated 2001-12)",Manitoba,The world,N/A,19954934,66495984,Weight in kilograms
1992-01-01,"1206.00.10 - Sunflower seeds, w/n broken, for sowing",Manitoba,The world,N/A,135810,186723,Weight in kilograms
1997-01-01,"1206.00.10 - Sunflower seeds, w/n broken, for sowing",Manitoba,The world,N/A,292130,462423,Weight in kilograms
2006-01-01,"1206.00.10 - Sunflower seeds, w/n broken, for sowing",Manitoba,The world,N/A,700220,903136,Weight in kilograms
2010-01-01,"1206.00.10 - Sunflower seeds, w/n broken, for sowing",Manitoba,The world,N/A,374467,350686,Weight in kilograms
1998-01-01,"1206.00.20 - Sunflower seeds, for oil extraction, whether or not broken (Terminated 2016-12)",Manitoba,The world,N/A,5576188,11941899,Weight in kilograms
2002-01-01,"1206.00.20 - Sunflower seeds, for oil extraction, whether or not broken (Terminated 2016-12)",Manitoba,The world,N/A,1100617,2729039,Weight in kilograms
2009-01-01,"1206.00.20 - Sunflower seeds, for oil extraction, whether or not broken (Terminated 2016-12)",Manitoba,The world,N/A,2097584,3956926,Weight in kilograms
1990-01-01,"1206.00.90 - Sunflower seeds, nes, whether or not broken",Manitoba,The world,N/A,5383449,11495989,Weight in kilograms
1993-01-01,"1206.00.90 - Sunflower seeds, nes, whether or not broken",Manitoba,The world,N/A,9120470,21691227,Weight in kilograms
1998-01-01,"1206.00.90 - Sunflower seeds, nes, whether or not broken",Manitoba,The world,N/A,18122197,24883440,Weight in kilograms
2001-01-01,"1206.00.90 - Sunflower seeds, nes, whether or not broken",Manitoba,The world,N/A,30565085,68856803,Weight in kilograms
2009-01-01,"1206.00.90 - Sunflower seeds, nes, whether or not broken",Manitoba,The world,N/A,58673738,62588875,Weight in kilograms
1990-01-01,"1207.30.00 - Castor oil seeds, whether or not broken",Manitoba,The world,N/A,10431,27060,Weight in kilograms
1993-01-01,"1207.40.00 - Sesamum seeds, whether or not broken",Manitoba,The world,N/A,70560,31275,Weight in kilograms
1994-01-01,"1207.40.00 - Sesamum seeds, whether or not broken",Manitoba,The world,N/A,5429,6350,Weight in kilograms
2000-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Manitoba,The world,N/A,12028737,27273731,Weight in kilograms
2001-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Manitoba,The world,N/A,17079395,37909474,Weight in kilograms
2007-01-01,"1207.50.00 - Mustard seeds, whether or not broken",Manitoba,The world,N/A,19128027,38222269,Weight in kilograms
1991-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Manitoba,The world,N/A,106498,307379,Weight in kilograms
1996-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Manitoba,The world,N/A,65293,82193,Weight in kilograms
1997-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Manitoba,The world,N/A,193698,210169,Weight in kilograms
2006-01-01,"1207.60.00 - Safflower seeds, whether or not broken",Manitoba,The world,N/A,671604,795095,Weight in kilograms
2006-01-01,"1207.99.10 - Hemp seeds, whether or not broken",Manitoba,The world,N/A,937790,123920,Weight in kilograms
2007-01-01,"1207.99.10 - Hemp seeds, whether or not broken",Manitoba,The world,N/A,1569836,496588,Weight in kilograms
2007-01-01,"1207.99.90 - Oil seeds & oleaginous frts, excl hemp seeds and safflower seeds, w/o broken",Manitoba,The world,N/A,871060,1035190,Weight in kilograms
1991-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Manitoba,The world,N/A,13709,89359,Weight in kilograms
1998-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Manitoba,The world,N/A,51939,84999,Weight in kilograms
2005-01-01,"1207.99.00 - Oil seeds and oleaginous fruits, nes, whether or not broken (Terminated 2005-12)",Manitoba,The world,N/A,823686,167795,Weight in kilograms
2004-01-01,1208.10.00 - Soya bean flour and meals,Manitoba,The world,N/A,7684,24796,Weight in kilograms
2006-01-01,1208.10.00 - Soya bean flour and meals,Manitoba,The world,N/A,2605,10980,Weight in kilograms
1993-01-01,"1208.90.00 - Flours and meals, of oil seeds or oleaginous fruits, o/t mustard, nes",Manitoba,The world,N/A,7526,6497,Weight in kilograms
2002-01-01,"1208.90.00 - Flours and meals, of oil seeds or oleaginous fruits, o/t mustard, nes",Manitoba,The world,N/A,1907485,2477186,Weight in kilograms
1999-01-01,"1209.21.90 - Lucerne (alfalfa) seeds, for sowing, o/t certified",Manitoba,The world,N/A,10083985,3001577,Weight in kilograms
2004-01-01,"1209.21.90 - Lucerne (alfalfa) seeds, for sowing, o/t certified",Manitoba,The world,N/A,5432760,2389326,Weight in kilograms
1992-01-01,"1209.21.00 - Seeds, lucerne (alfalfa), for sowing (Terminated 1998-12)",Manitoba,The world,N/A,5888908,3223991,Weight in kilograms
2004-01-01,"1209.22.19 - Red clover seeds, nes, for sowing",Manitoba,The world,N/A,1112888,731118,Weight in kilograms
2008-01-01,"1209.22.19 - Red clover seeds, nes, for sowing",Manitoba,The world,N/A,1387167,855159,Weight in kilograms
1992-01-01,"1209.22.20 - Sweet clover seeds, for sowing",Manitoba,The world,N/A,911227,1472922,Weight in kilograms
1996-01-01,"1209.22.30 - Alsike clover seeds, for sowing",Manitoba,The world,N/A,765448,511983,Weight in kilograms
2001-01-01,"1209.22.30 - Alsike clover seeds, for sowing",Manitoba,The world,N/A,1045319,456117,Weight in kilograms
1999-01-01,"1209.22.40 - White clover seeds, for sowing",Manitoba,The world,N/A,28154,9307,Weight in kilograms
2000-01-01,"1209.22.40 - White clover seeds, for sowing",Manitoba,The world,N/A,54383,16392,Weight in kilograms
2006-01-01,"1209.22.40 - White clover seeds, for sowing",Manitoba,The world,N/A,85866,19613,Weight in kilograms
1996-01-01,"1209.22.90 - Seeds, clover nes, for sowing",Manitoba,The world,N/A,179216,67714,Weight in kilograms
1997-01-01,"1209.22.90 - Seeds, clover nes, for sowing",Manitoba,The world,N/A,134024,80487,Weight in kilograms
2010-01-01,"1209.22.90 - Clover seeds, nes, for sowing",Manitoba,The world,N/A,139700,76571,Weight in kilograms
2006-01-01,"1209.23.11 - Creeping red fescue seeds, for sowing, certified",Manitoba,The world,N/A,285533,171390,Weight in kilograms
2007-01-01,"1209.23.11 - Creeping red fescue seeds, for sowing, certified",Manitoba,The world,N/A,588252,333479,Weight in kilograms
2009-01-01,"1209.23.11 - Creeping red fescue seeds, for sowing, certified",Manitoba,The world,N/A,624754,368523,Weight in kilograms
